OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,HUCEightDigitCode,LatitudeMeasure,LongitudeMeasure,StateCode,CountyCode
21FLSARA_WQX,Sarasota County Environmental Services,21FLSARA_WQX-MU-5-06,3100102,27.0488,-82.2936,12,115
21FLSCCF,Sanibel Captiva Conservation Foundation (Florida),21FLSCCF-GIVNEY KEY,3100103,26.5153,-82.055,12,71
21FLSCCF,Sanibel Captiva Conservation Foundation (Florida),21FLSCCF-MARKER,3100103,26.5134167,-82.01915,12,71
21FLSCCF,Sanibel Captiva Conservation Foundation (Florida),21FLSCCF-MARKER 13,3100103,26.5003333,-82.01465,12,71
21FLSCCF,Sanibel Captiva Conservation Foundation (Florida),21FLSCCF-PICNICISLAND,3100103,26.4898167,-82.0480667,12,71
21FLSCCF,Sanibel Captiva Conservation Foundation (Florida),21FLSCCF-TARPON BAY 2,3100103,26.4636833,-82.0668833,12,71
21FLSCCF,Sanibel Captiva Conservation Foundation (Florida),21FLSCCF-TOLL PLAZA,3100103,26.4805,-82.0064333,12,71
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS580,3140105,30.4916666,-87.103166,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS581,3140105,30.5058333,-87.1,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS582,3140105,30.5185,-87.106666,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS583,3140105,30.5163333,-87.120333,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS584,3140105,30.4935,-87.118166,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS590,3140105,30.5003333,-87.138333,12,33
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS595,3140105,30.5166666,-87.147666,12,33
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS600,3140105,30.5088333,-87.1575,12,33
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS610,3140105,30.4843333,-87.1025,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS620,3140105,30.4888333,-87.134666,12,33
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS630,3140105,30.4905,-87.1445,12,33
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS640,3140105,30.4673333,-87.100166,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS650,3140105,30.4668333,-87.122,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS660,3140105,30.468,-87.134833,12,33
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS670,3140105,30.4796666,-87.160333,12,33
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS680,3140105,30.4486666,-87.106333,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS685,3140105,30.4408333,-87.105166,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS690,3140105,30.4303333,-87.120333,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS700,3140105,30.4688333,-87.1555,12,33
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS710,3140105,30.4533333,-87.138,12,33
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS720,3140105,30.4341666,-87.089166,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS730,3140105,30.4005,-87.159,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS740,3140105,30.4258333,-87.171333,12,33
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS750,3140105,30.4163333,-87.190333,12,33
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS790,3140105,30.388,-87.133,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS795,3140105,30.4,-87.091833,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS800,3140105,30.4033333,-87.047166,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS810,3140105,30.4241666,-86.9825,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS820,3140105,30.4403333,-86.961666,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS821,3140105,30.4486666,-86.949,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS822,3140105,30.4601666,-86.943166,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS850,3140105,30.4576666,-86.951,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS860,3140105,30.4803333,-86.989166,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS880,3140105,30.5025,-87.026833,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS890,3140105,30.4681666,-87.0405,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS900,3140105,30.4636666,-87.058833,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-02SEAS910,3140105,30.4275,-87.054333,12,113
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS102,3140102,30.4278333,-86.153833,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS103,3140102,30.4101666,-86.162666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS104,3140102,30.4025,-86.150666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS204,3140102,30.4501666,-86.394333,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS206,3140102,30.456,-86.384666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS208,3140102,30.4608333,-86.375666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS210,3140102,30.4635,-86.349333,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS211,3140102,30.4736666,-86.330833,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS212,3140102,30.4736666,-86.286666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS214,3140102,30.486,-86.2055,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS221,3140102,30.468,-86.224333,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS222,3140102,30.4541666,-86.168833,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS236,3140102,30.4558333,-86.156,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS238,3140102,30.445,-86.161666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS260,3140102,30.4333333,-86.16,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS270,3140101,30.1031666,-85.5865,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS300,3140102,30.4775,-86.212,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS320,3140102,30.483,-86.252166,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS321,3140102,30.4731666,-86.312666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS350,3140102,30.462,-86.365,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS351,3140102,30.4543333,-86.410166,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS400,3140102,30.3971666,-86.336666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS420,3140102,30.4281666,-86.313,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS430,3140102,30.4025,-86.285,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS431,3140102,30.4096666,-86.301666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS432,3140102,30.3921666,-86.245333,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS440,3140102,30.4376666,-86.242666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS450,3140102,30.4153333,-86.1975,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS470,3140102,30.4038333,-86.176,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS500,3140102,30.3968333,-86.539666,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS502,3140102,30.3931666,-86.525666,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS504,3140102,30.3943333,-86.514833,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS506,3140102,30.3963333,-86.516166,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS524,3140102,30.4108333,-86.506166,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS526,3140102,30.4121666,-86.503,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS532,3140102,30.4186666,-86.493,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS533,3140102,30.4351666,-86.455833,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS536,3140102,30.4178333,-86.4765,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS538,3140102,30.4128333,-86.449166,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS540,3140102,30.4123333,-86.441166,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS544,3140102,30.4071666,-86.4205,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS545,3140102,30.4023333,-86.398833,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS546,3140102,30.3993333,-86.387333,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS548,3140102,30.3911666,-86.3585,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS550,3140102,30.3903333,-86.334833,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS552,3140102,30.3903333,-86.329333,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS554,3140102,30.3911666,-86.347833,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS560,3140102,30.4501666,-86.275833,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS570,3140102,30.4055,-86.298666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS574,3140102,30.3946666,-86.255666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS600,3140102,30.3988333,-86.228833,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS606,3140102,30.4051666,-86.249666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS608,3140102,30.4045,-86.2635,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS610,3140102,30.4083333,-86.257,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS612,3140102,30.4235,-86.284333,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS614,3140102,30.432,-86.253166,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS616,3140102,30.423,-86.228,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS618,3140102,30.4161666,-86.2165,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS619,3140102,30.4696666,-86.263833,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS620,3140102,30.4088333,-86.207,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS621,3140102,30.412,-86.204333,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS622,3140102,30.403,-86.200333,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS624,3140102,30.3988333,-86.188333,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS628,3140102,30.3923333,-86.1755,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS629,3140102,30.3918333,-86.1485,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS630,3140102,30.3978333,-86.161833,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS631,3140102,30.3881666,-86.164666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS632,3140102,30.3851666,-86.1585,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS633,3140102,30.3831666,-86.1385,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS634,3140102,30.385,-86.1305,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS635,3140102,30.3806666,-86.117666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS636,3140102,30.3951666,-86.127833,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS637,3140102,30.4051666,-86.130333,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS638,3140102,30.4228333,-86.145,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS639,3140102,30.4278333,-86.136666,12,131
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS760,3140102,30.445,-86.4215,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS850,3140102,30.4003333,-86.5605,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS860,3140102,30.4045,-86.5195,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS870,3140102,30.4276666,-86.487333,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-06SEAS890,3140102,30.422,-86.433333,12,91
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS390,3140101,30.212,-85.7335,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS391,3140101,30.1955,-85.7225,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS740,3140101,30.2228333,-85.735,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS741,3140101,30.227,-85.719666,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS750,3140101,30.2373333,-85.742833,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS751,3140101,30.2536666,-85.7925,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS752,3140101,30.2556666,-85.818666,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS753,3140101,30.256,-85.784666,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS754,3140101,30.2555,-85.846,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS755,3140101,30.2713333,-85.826666,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS756,3140101,30.2786666,-85.818833,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS760,3140101,30.2375,-85.847166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS761,3140101,30.2381666,-85.827666,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS770,3140101,30.2763333,-85.838333,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS800,3140101,30.2906666,-85.804333,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS810,3140101,30.2845,-85.808833,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS811,3140101,30.2776666,-85.796,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS812,3140101,30.2841666,-85.789,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS820,3140101,30.3048333,-85.761166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS830,3140101,30.287,-85.765833,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS840,3140101,30.2761666,-85.740333,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS850,3140101,30.2596666,-85.749166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS860,3140101,30.2445,-85.729166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-08SEAS873,3140101,30.2125,-85.702666,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS250,3140101,30.255,-85.637833,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS251,3140101,30.2575,-85.6325,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS252,3140101,30.2556666,-85.645333,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS400,3140101,30.2568333,-85.697333,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS430,3140101,30.265,-85.671333,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS431,3140101,30.2691666,-85.655166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS432,3140101,30.2645,-85.664166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS440,3140101,30.2628333,-85.641,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS441,3140101,30.2678333,-85.630333,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS450,3140101,30.2556666,-85.620666,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS460,3140101,30.2551666,-85.611333,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS461,3140101,30.261,-85.607166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS462,3140101,30.2603333,-85.6135,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS520,3140101,30.2676666,-85.61,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS870,3140101,30.2248333,-85.691,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS871,3140101,30.2353333,-85.696,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS872,3140101,30.2383333,-85.707333,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS873,3140101,30.2128333,-85.702,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS874,3140101,30.2241666,-85.714,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS880,3140101,30.2465,-85.684166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS890,3140101,30.2568333,-85.684166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS900,3140101,30.2533333,-85.664333,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS901,3140101,30.2586666,-85.645833,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS902,3140101,30.2571666,-85.655166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-10SEAS910,3140101,30.2708333,-85.623166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-12SEAS001,3140101,30.0968333,-85.609833,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-12SEAS002,3140101,30.0965,-85.588166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-12SEAS003,3140101,30.1141666,-85.577,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-12SEAS004,3140101,30.1163333,-85.592,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-12SEAS005,3140101,30.0966666,-85.581666,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-12SEAS006,3140101,30.0966666,-85.562166,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-12SEAS011,3140101,30.1241666,-85.631,12,5
21FLSEAS,Florida Department of Environmental Protection,21FLSEAS-12SEAS100,3140101,30.0403333,-85.396,12,5
