uniqid_huc10,meto_high1992_huc10,meto_high1997_huc10,meto_high2002_huc10,meto_high2007_huc10,meto_high2012_huc10,meto_low1992_huc10,meto_low1997_huc10,meto_low2002_huc10,meto_low2007_huc10,meto_low2012_huc10
2626,0.1282,0.4065,0.0704,0.2443,0.2816,0.1208,0.4042,0.0444,0.2222,0.2329
2627,0.7548,0.4479,0.1399,0.0899,0.6941,0.0015,0.2064,0.0605,0.0008,0.5988
2628,0.0399,0.1317,0.0159,0.0195,0.0067,0.0161,0.1317,0.0151,0.0128,0.0033
2629,2.4879,1.7380,0.7231,2.4161,7.0565,2.1504,1.5638,0.4732,2.0620,4.5480
2630,5.2206,5.2582,2.7845,1.4094,23.9573,5.2204,5.2578,2.7756,0.0454,23.9520
2631,0.3069,0.0848,0.0442,0.0982,0.3507,0.2792,0.0660,0.0164,0.0866,0.2905
2632,0.1189,0.0944,0.0238,0.1374,0.1292,0.0489,0.0500,0.0103,0.0715,0.0082
2633,1.5461,1.7807,0.7383,1.1390,4.0706,1.3994,1.7764,0.7383,1.0364,3.7035
2634,0.5967,0.8498,2.0125,0.1679,2.7926,0.1473,0.5118,1.8701,0.0363,1.8133
2635,1.6554,0.8273,0.1176,0.1348,1.0189,0.0026,0.2155,0.0078,0.0004,0.6850
2636,0.1418,0.4243,0.3419,0.2279,0.9679,0.0483,0.3968,0.0060,0.0048,0.5163
2637,0.6129,1.1823,0.4243,2.0423,7.1023,0.3737,0.5847,0.0602,0.1617,4.9264
2638,1.5146,0.7374,0.6741,0.1454,0.1935,1.4907,0.7401,0.6502,0.1087,0.0055
2639,0.0796,0.2955,0.1936,0.3093,0.4296,0.0051,0.0000,0.1538,0.3093,0.4027
2640,0.2640,0.8107,0.1242,0.4719,0.1435,0.2518,0.8107,0.0951,0.4415,0.1206
2641,0.0082,0.0049,0.0080,0.0033,0.0041,0.0075,0.0042,0.0078,0.0030,0.0035
2642,0.2124,0.2212,0.0750,0.0954,0.3157,0.0002,0.1126,0.0068,0.0003,0.2325
2643,19.8844,12.2104,18.7209,14.9998,16.4792,19.6058,12.2078,16.5479,13.8981,12.4463
2644,1.6877,0.3977,0.0585,0.0488,0.2016,1.6174,0.2447,0.0498,0.0160,0.1966
2645,1.6336,4.2950,0.9878,2.2452,3.1866,1.6021,4.2539,0.8043,2.0834,2.4529
2646,2.4473,1.1929,0.7112,0.4597,2.0013,2.2484,0.4953,0.0566,0.0840,0.1488
2647,1.2954,0.8199,0.2982,1.2164,1.0230,0.0561,0.0743,0.0072,0.9433,0.8122
2648,0.1377,0.6126,0.3138,0.5432,0.3222,0.1056,0.6026,0.2629,0.5432,0.2547
2649,1.0542,1.4263,0.5958,0.4250,0.5242,0.0031,0.0094,0.2400,0.0055,0.3036
2650,0.0431,0.0282,0.0177,0.0190,0.0888,0.0017,0.0262,0.0002,0.0000,0.0714
2651,7.3893,4.8813,3.7873,3.8698,5.7262,7.3081,4.8781,3.6675,3.1973,4.2928
2652,0.0328,0.0661,0.0171,0.0599,0.0618,0.0305,0.0605,0.0104,0.0001,0.0056
2653,0.0704,0.0160,0.0587,0.2399,0.3676,0.0011,0.0000,0.0130,0.2399,0.3072
2654,0.1045,0.0730,0.0198,0.1887,0.4960,0.0001,0.0569,0.0149,0.1434,0.0083
2655,0.1473,0.4761,0.0711,0.1363,0.0541,0.1122,0.4671,0.0596,0.0247,0.0275
2656,1.1378,0.9919,0.3064,2.7089,2.3905,1.0236,0.9197,0.1996,2.6107,2.3549
2657,12.6139,7.4887,4.5698,7.1017,11.9528,12.3732,7.4872,4.4585,6.3134,8.2571
2658,4.7523,3.0227,1.1080,0.7774,3.9411,4.4677,2.2174,0.2469,0.3929,1.6112
2659,0.1017,0.0973,0.0484,0.0627,0.1648,0.0499,0.0693,0.0042,0.0116,0.1114
2660,0.0008,0.0038,0.0012,0.0000,0.0000,0.0008,0.0038,0.0012,0.0000,0.0000
2661,4.9057,9.6182,5.0520,5.0032,14.1701,3.6784,9.6062,4.1570,3.5131,13.8814
2662,3.7070,1.2173,0.5730,0.4969,1.8005,3.4617,0.6592,0.0431,0.1093,0.2251
2663,0.8023,0.1486,0.1742,0.5152,0.3643,0.2315,0.0767,0.0389,0.4246,0.1533
2664,6.1623,12.4749,4.6497,9.2834,18.1677,5.7623,11.6718,3.3393,8.1334,13.2385
2665,0.7934,0.9357,1.5725,1.2605,1.7545,0.6925,0.1922,0.2555,0.1675,0.8478
2666,0.0735,1.9731,0.1654,0.1153,0.0223,0.0197,1.9190,0.0129,0.0040,0.0189
2667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2668,0.1905,0.1330,0.0504,0.1271,0.3723,0.1440,0.0652,0.0349,0.0935,0.2668
2669,3.5089,6.5393,2.3764,0.7663,7.4065,2.3016,6.5385,2.0422,0.2310,0.3726
2670,6.6746,5.9719,1.3808,2.1657,3.6362,6.5142,5.8594,1.3431,1.3210,2.3551
2671,0.0010,0.0042,0.0052,0.0066,0.0175,0.0002,0.0041,0.0007,0.0060,0.0039
2672,0.0218,0.0330,0.0395,0.0217,0.0166,0.0000,0.0119,0.0212,0.0013,0.0017
2673,0.1950,0.1405,0.2733,0.1149,0.1440,0.1853,0.0582,0.0764,0.0088,0.1144
2674,0.0001,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0006
2675,1.7854,3.1838,1.1918,3.5957,2.7209,1.6219,2.9080,1.0336,2.2374,1.3897
2676,0.0864,0.5031,0.0798,0.0867,0.7772,0.0672,0.4947,0.0016,0.0023,0.7281
2677,1.3074,0.7147,0.0373,0.1922,0.1268,1.3074,0.7006,0.0360,0.1010,0.0124
2678,0.0190,0.0467,0.0452,0.2329,0.1067,0.0006,0.0288,0.0086,0.2285,0.0657
2679,1.1903,0.5949,0.0835,0.0955,0.7503,0.0019,0.1549,0.0055,0.0000,0.5046
2680,0.0152,0.0097,0.0017,0.0077,0.0037,0.0004,0.0008,0.0000,0.0063,0.0030
2681,7.4751,10.8127,1.9111,5.0817,39.8277,7.4638,10.8117,1.8960,3.9087,38.1807
2682,0.6033,0.6685,0.2169,0.4496,1.6417,0.5510,0.6619,0.1996,0.3542,1.5226
2683,0.4402,0.2550,0.1453,0.2591,0.7232,0.2665,0.2000,0.0164,0.1407,0.5211
2684,0.0085,1.1037,0.1227,0.0048,0.0209,0.0085,1.1036,0.1172,0.0039,0.0088
2685,0.3426,0.8829,0.6218,0.9666,3.1103,0.1397,0.7332,0.0240,0.0679,1.3614
2686,0.0009,0.0086,0.0010,0.0020,0.7593,0.0003,0.0001,0.0009,0.0020,0.6040
2687,1.3712,1.9279,0.4791,0.5460,0.4989,1.2105,1.8797,0.1777,0.1301,0.1288
2688,0.0699,2.6533,0.2121,0.1456,0.0165,0.0118,2.6395,0.0087,0.0036,0.0179
2689,0.4610,1.3310,0.3794,1.4650,0.7482,0.4046,0.9561,0.1899,0.1084,0.2440
2690,0.0024,0.0001,0.0284,0.0742,0.4580,0.0000,0.0000,0.0284,0.0742,0.3680
2691,0.4746,0.9661,0.5177,4.4575,4.9509,0.1004,0.4764,0.1069,4.0101,2.8799
2692,4.3215,1.8591,1.4998,2.1189,4.5257,4.3208,1.8582,1.0594,0.2931,4.0811
2693,1.0932,1.4060,0.2913,0.1858,0.1713,1.0932,1.4059,0.2913,0.0008,0.0001
2694,4.3333,6.8560,1.6129,2.4742,27.6424,4.3326,6.8556,1.6121,1.8134,27.2052
2695,1.7529,1.0139,0.3159,0.7495,1.6396,0.7128,0.9759,0.2361,0.5548,1.3745
2696,0.9686,3.1328,0.7140,2.4281,3.1877,0.9045,3.1038,0.4302,2.1929,2.6351
2697,2.3913,2.0697,0.9482,5.7821,6.2267,1.6029,1.5206,0.4748,5.5840,6.0971
2698,0.4426,0.7509,0.4752,1.9004,3.0832,0.4194,0.7509,0.2362,0.3997,1.5175
2699,3.1301,1.7486,2.5053,1.2700,1.6787,3.0257,0.8687,0.5329,0.3019,0.9833
2700,0.1849,0.1401,0.0292,0.2910,0.3357,0.1737,0.0000,0.0124,0.0006,0.1226
2701,0.0225,0.0006,0.0001,0.0001,0.0030,0.0225,0.0002,0.0001,0.0000,0.0030
2702,3.4641,1.2383,0.4707,0.4473,0.7210,3.3325,0.5534,0.0273,0.0519,0.0862
2703,1.5484,0.5777,0.2873,0.6404,1.0323,1.3286,0.4988,0.0777,0.1563,0.8102
2704,0.1838,0.6267,0.1550,0.1627,0.5874,0.1193,0.6239,0.0824,0.0000,0.4682
2705,0.3206,0.6964,0.2047,0.4875,0.4343,0.3194,0.6752,0.1544,0.0132,0.3915
2706,5.3536,9.6027,3.3596,4.4888,10.6100,5.0196,9.4179,2.1896,3.0137,2.6004
2707,2.0266,1.5870,0.5869,4.9842,6.0500,1.6973,1.3610,0.3610,4.8104,5.9446
2708,4.7247,2.8067,5.8555,10.7498,14.6789,4.7130,2.7786,5.0823,9.6446,14.6377
2709,4.7625,6.9651,7.1896,6.5553,24.1740,2.8285,4.3788,1.0349,4.4437,23.3150
2710,1.3515,1.9012,0.7477,0.7360,1.3321,1.2452,1.8956,0.5062,0.1571,0.6565
2711,2.0332,1.9509,0.4430,0.9238,2.5129,1.6451,1.7623,0.3251,0.2397,1.0045
2712,4.5784,5.4748,1.6631,2.9391,5.1144,3.5219,5.1727,1.1873,0.6686,2.7480
2713,0.0000,0.0121,0.0025,0.0000,0.0020,0.0000,0.0121,0.0025,0.0000,0.0020
2714,0.1504,1.5715,0.4032,0.6072,0.4048,0.1487,1.5103,0.2846,0.2889,0.2898
2715,0.7739,0.4920,0.2709,0.2120,0.2908,0.7362,0.4713,0.2459,0.1436,0.2258
2716,1.0240,0.7428,0.9938,0.4737,0.7540,0.9454,0.2797,0.1552,0.0821,0.4089
2717,4.6062,6.1536,4.6880,5.3884,14.5201,3.3497,2.3426,0.9798,2.6081,13.7089
2718,0.0002,0.0038,0.0001,0.0001,0.0002,0.0001,0.0038,0.0001,0.0001,0.0002
2719,1.3375,0.7363,0.6797,0.5473,0.8017,1.3279,0.6533,0.6402,0.5130,0.7057
2720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2721,8.8632,3.2870,5.4774,11.7504,35.8327,8.5276,3.2864,1.0087,2.9604,33.3090
2722,3.7361,3.4068,1.2119,2.6333,5.5506,3.3142,3.2642,0.7704,0.7144,4.0165
2723,2.3141,0.7284,0.1028,0.1270,0.1657,2.3141,0.7070,0.1026,0.0478,0.0314
2724,0.0644,0.0784,0.0237,0.0427,0.0396,0.0552,0.0193,0.0207,0.0045,0.0344
2725,7.8464,15.8233,4.2843,4.6742,17.0299,7.8446,15.8200,3.4113,3.1325,13.6191
2726,0.0095,0.0022,0.0030,0.0072,0.0107,0.0000,0.0011,0.0000,0.0000,0.0000
2727,0.7664,0.0663,0.0323,0.0353,0.1926,0.7663,0.0662,0.0269,0.0001,0.0006
2728,2.6726,4.8164,2.0081,5.3869,8.1136,2.5656,4.1028,0.9306,3.6670,6.1247
2729,0.0015,0.0050,0.0086,0.0034,0.0004,0.0000,0.0041,0.0070,0.0030,0.0004
2730,8.6436,5.4969,15.4074,7.8188,26.3365,8.3335,5.2615,13.7104,6.8027,25.0999
2731,0.0118,0.0130,0.0032,0.2119,0.0038,0.0000,0.0000,0.0002,0.2016,0.0000
2732,1.0790,7.7603,0.9190,0.5914,0.9466,0.7524,7.7423,0.6156,0.0678,0.3510
2733,6.1270,8.7196,8.9784,7.3970,29.8480,4.0996,5.6729,1.6374,4.7391,28.7358
2734,1.9602,1.0682,1.4586,0.7732,6.9728,0.6693,0.7733,0.0207,0.0101,6.3855
2735,0.0063,0.0115,0.0051,0.0124,0.0013,0.0003,0.0115,0.0000,0.0000,0.0000
2736,0.1300,0.1415,0.0459,0.1180,0.1543,0.0907,0.1415,0.0459,0.0938,0.0611
2737,8.1813,3.4132,8.7535,18.7242,27.8715,8.1714,3.4102,7.3407,17.4890,27.8073
2738,9.2042,8.1678,12.7860,4.1859,40.2488,9.2042,8.1675,12.7859,2.7918,40.2488
2739,0.2396,2.0226,0.1028,0.1801,0.4362,0.1206,1.9595,0.0160,0.1123,0.3416
2740,9.2468,5.6969,7.7672,3.0456,15.3148,7.8042,5.4132,4.3258,2.7085,14.6658
2741,0.3147,0.1017,0.0390,0.0614,0.1754,0.0292,0.0824,0.0303,0.0432,0.1754
2742,1.4342,1.1680,0.2031,0.9154,0.9182,1.4002,0.5234,0.0779,0.0371,0.0007
2743,0.0167,0.0214,0.0068,0.0039,0.0543,0.0122,0.0192,0.0048,0.0022,0.0415
2744,6.9029,1.5982,0.7116,0.4363,1.4810,6.8771,1.5439,0.0774,0.1545,1.3678
2745,0.8906,1.4584,0.3808,0.8902,1.4900,0.7654,1.2575,0.1437,0.3646,1.0883
2746,2.2351,1.2010,1.0171,0.3964,0.8286,2.2308,1.1957,0.9678,0.3499,0.6872
2747,1.7202,1.2934,0.4446,2.8896,2.7906,0.0000,0.6306,0.2980,1.7207,0.0871
2748,1.7070,3.8529,1.1081,0.5279,1.7749,0.2589,3.1193,0.1847,0.0313,0.2674
2749,1.5570,0.6076,0.7518,1.3971,0.6953,1.5259,0.5715,0.6546,0.3456,0.5182
2750,0.0353,0.0170,0.0169,0.0380,0.0372,0.0251,0.0105,0.0009,0.0207,0.0146
2751,0.1071,0.1417,0.0415,0.1113,0.2807,0.0922,0.1347,0.0124,0.0015,0.0146
2752,10.5037,20.3869,5.9007,8.6809,83.7605,10.4695,20.3852,5.9006,6.2841,83.0455
2753,0.0988,0.2052,0.0618,0.2017,0.1970,0.0860,0.1633,0.0277,0.0110,0.0325
2754,0.5885,0.2285,1.6073,1.5029,2.8652,0.0039,0.0680,0.0289,0.0785,1.4407
2755,5.2114,15.0731,3.5536,10.8846,14.9684,5.0639,15.0101,2.4885,10.0406,12.4124
2756,0.8348,1.3642,0.3148,0.3059,1.4326,0.8283,1.3629,0.2875,0.2891,1.3950
2757,0.2080,0.1957,0.0779,0.1909,0.4425,0.1864,0.0978,0.0222,0.1392,0.3885
2758,0.2679,0.3188,0.6045,0.2357,0.9446,0.2679,0.3167,0.2373,0.1319,0.7614
2759,3.1310,4.1394,0.6748,1.5656,11.5607,3.1286,4.1387,0.6748,1.4078,11.2069
2760,5.8094,1.9707,5.4696,9.2358,11.4658,5.7831,1.9668,4.7790,8.7238,10.9674
2761,0.1764,0.6861,0.0749,0.1484,0.0441,0.1506,0.6739,0.0686,0.0747,0.0237
2762,0.0220,0.0355,0.0287,0.0461,0.0953,0.0001,0.0355,0.0001,0.0000,0.0760
2763,0.0500,0.0559,0.0206,0.0528,0.0986,0.0349,0.0533,0.0196,0.0393,0.0294
2764,0.3169,0.1374,0.2087,0.5908,1.4622,0.2601,0.1374,0.1032,0.1915,1.3341
2765,0.0116,0.0028,0.0019,0.0108,0.0047,0.0000,0.0028,0.0000,0.0000,0.0000
2766,0.4053,0.7840,0.0717,3.7118,0.2498,0.0000,0.0001,0.0458,3.4483,0.0099
2767,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0002
2768,0.1527,0.3204,0.0952,0.2258,0.0992,0.1516,0.2529,0.0896,0.0938,0.0990
2769,0.3666,1.3604,0.6251,0.5386,0.3950,0.2871,1.3377,0.2950,0.5386,0.2934
2770,0.5186,0.8431,0.3683,0.1237,0.2729,0.5087,0.8253,0.3252,0.0180,0.2469
2771,0.6807,1.8515,2.5491,0.9842,13.3325,0.5301,1.6611,1.7011,0.3735,12.3701
2772,1.2950,0.5306,1.6612,3.5456,4.9190,1.2762,0.5292,1.3163,3.3652,4.9175
2773,0.1461,0.4539,0.1646,0.1285,0.0466,0.1451,0.4504,0.1595,0.0057,0.0416
2774,0.0000,0.0000,0.0004,0.0000,0.0113,0.0000,0.0000,0.0004,0.0000,0.0107
2775,0.4830,0.5095,2.8781,0.9260,2.9454,0.3088,0.1584,2.1242,0.5461,2.3611
2776,0.1040,0.1344,0.0297,0.0188,0.0171,0.1040,0.1344,0.0297,0.0000,0.0000
2777,1.3850,1.3540,0.5657,1.5442,0.9676,1.1762,0.9229,0.3716,0.0955,0.6071
2778,2.0273,6.5557,0.8233,0.7659,1.5732,0.5723,5.8622,0.3108,0.1802,1.3111
2779,6.0605,6.8853,2.2236,2.7044,9.0031,5.7975,6.1271,0.8875,1.8511,8.3823
2780,3.0560,2.5538,2.1450,2.1747,6.9085,2.9722,2.4961,1.8107,0.0055,0.6578
2781,0.0071,0.0121,0.0070,0.0055,0.0230,0.0039,0.0115,0.0066,0.0031,0.0059
2782,3.1358,5.1507,2.1375,5.2800,4.5185,2.8273,4.9183,1.9762,4.5867,2.7855
2783,0.0032,0.0055,0.0060,0.0043,0.0025,0.0032,0.0055,0.0043,0.0038,0.0024
2784,0.5691,0.8836,0.2677,0.2259,0.2562,0.5345,0.8798,0.1036,0.0047,0.0801
2785,19.2368,6.9577,23.4524,14.7013,18.9476,19.1923,6.9544,21.6006,13.6018,14.9592
2786,0.0052,0.0188,0.0079,0.0021,0.0164,0.0001,0.0187,0.0000,0.0000,0.0034
2787,0.8566,0.8303,0.2187,0.0743,0.2092,0.4510,0.8290,0.1305,0.0504,0.0129
2788,2.0784,2.4625,1.1210,3.8723,7.6411,2.0629,2.4625,0.6654,1.2413,4.2639
2789,0.2881,0.8822,1.5021,1.5162,4.4499,0.1624,0.7872,0.5219,1.4400,1.4404
2790,1.5279,0.8548,0.7105,0.9367,0.4321,1.5185,0.7348,0.6390,0.2258,0.2735
2791,0.1302,0.0938,0.1857,0.0813,0.2754,0.0633,0.0203,0.1541,0.0074,0.1190
2792,0.5012,0.5609,0.1744,0.3346,2.0879,0.4558,0.5588,0.1744,0.3016,1.8954
2793,0.9876,1.1653,1.1922,0.9783,1.0008,0.9835,1.0754,1.0537,0.7697,0.9211
2794,13.3269,13.4646,22.2091,7.9642,68.1241,13.3205,13.4644,21.9812,4.6997,67.9850
2795,3.3558,4.0189,0.4990,1.0214,2.8057,3.3490,4.0164,0.4017,0.9699,2.7306
2796,7.9190,6.1765,2.3709,5.0509,9.5117,5.6775,5.9247,1.8978,1.9925,6.2921
2797,6.2711,7.7230,4.4690,5.2620,9.7516,5.1575,7.7130,3.4437,2.4930,9.4902
2798,0.3792,0.7519,0.6650,0.3279,0.6390,0.2883,0.7232,0.4758,0.3098,0.3535
2799,0.0001,0.0001,0.0000,0.0000,0.0000,0.0001,0.0001,0.0000,0.0000,0.0000
2800,12.1662,16.2049,5.6600,6.8796,19.0864,12.1657,16.2046,5.2749,4.5410,16.4981
2801,1.2900,1.3078,0.4324,3.2176,3.6368,1.1207,1.2015,0.2957,3.0576,3.2051
2802,0.0241,0.0370,0.0203,0.0244,0.0719,0.0016,0.0338,0.0000,0.0000,0.0582
2803,3.5116,1.8251,1.6298,0.7102,1.4366,3.4798,1.8163,1.5534,0.6241,1.1673
2804,5.2974,11.6296,1.5342,191.1918,10.4274,0.0000,0.0002,0.2094,183.2303,0.0000
2805,14.4937,9.4203,4.2769,6.5600,8.7500,14.4919,9.4186,3.8149,4.7763,5.4123
2806,0.4122,0.2013,0.1028,0.1466,0.3629,0.0034,0.1158,0.0000,0.0000,0.2477
2807,0.4362,0.6929,0.5196,0.3212,1.4319,0.0524,0.3356,0.0739,0.0055,0.3054
2808,0.0968,0.0280,0.0280,0.0387,0.0053,0.0801,0.0261,0.0009,0.0100,0.0030
2809,1.6527,2.0099,0.4146,0.8381,0.5186,1.5578,1.9815,0.2386,0.1420,0.1125
2810,3.3972,0.9570,0.5723,0.6222,1.7921,2.1055,0.7399,0.2690,0.1772,1.6286
2811,0.2723,0.3991,0.1926,0.6068,0.6413,0.2431,0.3907,0.1816,0.5497,0.4776
2812,2.7099,5.5907,1.9758,1.7581,4.5375,2.5566,5.5838,1.4787,1.2402,0.4632
2813,1.3553,1.5048,0.4715,0.6909,0.4157,1.3101,1.4867,0.2184,0.0672,0.0972
2814,1.4323,0.8310,0.6480,1.6658,2.1063,0.2348,0.1649,0.3062,1.1927,0.3532
2815,0.0332,0.0111,0.0274,0.3737,0.0070,0.0000,0.0108,0.0000,0.0000,0.0000
2816,1.3088,1.8370,0.5303,0.4909,0.3613,0.8355,1.4141,0.2294,0.0124,0.1510
2817,1.2656,6.7183,0.0573,0.0357,0.1485,1.2646,6.7147,0.0006,0.0031,0.0098
2818,4.2199,0.6181,0.3685,1.5633,0.3065,3.7191,0.0216,0.0000,0.0000,0.0003
2819,7.1805,7.8249,2.3488,5.7705,10.7819,6.5470,7.5312,1.7088,1.7894,7.1616
2820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2821,5.2589,5.7666,3.8032,2.8286,15.7983,4.4235,3.7587,1.3192,0.8747,15.2297
2822,0.1838,0.2675,0.1776,0.0575,0.2830,0.0987,0.0392,0.1379,0.0019,0.1749
2823,1.2383,1.7530,0.1893,0.1783,0.6636,0.4937,1.7497,0.1763,0.0545,0.3249
2824,8.3480,19.8434,6.3460,4.4642,25.4525,8.2976,19.8240,3.9397,2.3006,1.8451
2825,0.0002,0.0008,0.0015,0.0006,0.0005,0.0000,0.0004,0.0013,0.0006,0.0003
2826,0.5309,0.3189,0.2449,0.0761,0.2168,0.5308,0.3180,0.2330,0.0668,0.1800
2827,4.1023,5.8468,13.0992,1.2055,18.6319,1.0866,3.2236,12.0610,0.2394,12.1047
2828,3.4536,1.2487,0.6502,2.3063,0.9352,3.0466,0.6186,0.2742,0.0699,0.5935
2829,0.0003,0.0010,0.0004,0.0000,0.0013,0.0000,0.0010,0.0000,0.0000,0.0000
2830,0.2270,0.0831,0.0956,0.4140,0.2444,0.0188,0.0422,0.0162,0.0000,0.0014
2831,0.0331,0.0237,0.0465,0.0869,0.2947,0.0216,0.0055,0.0031,0.0857,0.0364
2832,2.7127,4.3037,3.2411,0.5985,6.4058,2.7126,4.2923,3.0046,0.1152,6.1363
2833,0.0009,0.0003,0.0006,0.0019,0.0002,0.0008,0.0002,0.0001,0.0019,0.0002
2834,1.7810,2.0404,0.4356,0.5891,2.5294,1.6888,2.0211,0.2920,0.2317,2.1906
2835,0.1789,0.3800,0.2804,0.1570,0.4475,0.0578,0.3555,0.0497,0.0019,0.4275
2836,0.0102,0.0262,0.0335,0.1480,0.0052,0.0000,0.0185,0.0081,0.1459,0.0052
2837,0.0004,0.0000,0.0000,0.0000,0.0002,0.0004,0.0000,0.0000,0.0000,0.0002
2838,0.9319,0.3732,0.0675,0.3078,0.7114,0.1393,0.3476,0.0500,0.2270,0.7114
2839,0.4286,0.1816,0.1686,0.1877,0.3327,0.3766,0.1769,0.1509,0.0012,0.0799
2840,10.8539,6.2277,4.4739,6.5939,10.8402,10.4090,6.2259,4.1447,5.5780,7.7156
2841,0.2038,1.4373,0.4564,0.2384,0.7995,0.0483,1.1332,0.0451,0.2767,0.7490
2842,1.4146,0.6876,0.3486,0.2085,0.8539,1.2785,0.3850,0.1261,0.0719,0.5519
2843,3.2639,3.9287,0.4911,1.2917,0.7676,3.1905,3.9041,0.3157,0.0478,0.2068
2844,0.1504,0.0578,0.0550,0.1180,1.1354,0.1498,0.0577,0.0124,0.1093,1.1199
2845,13.3558,21.4789,7.8185,10.3312,14.3213,13.3514,21.4783,7.1207,7.0381,9.4894
2846,0.1833,0.7791,0.1479,0.0750,0.0634,0.1833,0.7740,0.1174,0.0000,0.0541
2847,0.0000,0.1074,0.0180,0.0000,0.0494,0.0000,0.1074,0.0180,0.0000,0.0219
2848,0.0193,0.0181,0.0223,0.0118,0.0069,0.0089,0.0138,0.0048,0.0052,0.0040
2849,0.6523,1.1055,0.1307,0.9376,0.4174,0.3092,1.1055,0.0319,0.0195,0.3392
2850,1.0277,1.3842,0.2761,0.0518,1.5058,1.0335,1.0842,0.2290,0.0351,1.4945
2851,0.1334,0.1725,0.0360,0.0228,0.0207,0.1334,0.1725,0.0360,0.0000,0.0000
2852,0.3130,0.4940,0.1638,0.6820,0.5375,0.1753,0.2839,0.1521,0.6898,0.2054
2853,1.1318,6.0325,0.0529,0.0325,0.1302,1.1311,6.0295,0.0005,0.0029,0.0083
2854,2.3523,0.6419,2.7836,2.7535,1.3641,2.2651,0.5554,2.1646,2.1101,0.7100
2855,1.3930,0.7107,0.6151,0.2341,0.5105,1.3891,0.7065,0.5850,0.2074,0.4214
2856,0.4400,0.3677,0.0772,0.6012,0.5502,0.0032,0.2074,0.0468,0.4406,0.0101
2857,0.4392,3.8068,0.1689,0.0779,0.1666,0.1971,3.7577,0.1003,0.0262,0.1020
2858,8.4109,4.1586,1.2493,7.7985,12.8478,8.0866,4.1582,0.8248,6.7538,8.6962
2859,0.0407,0.0068,0.0595,0.1200,0.0630,0.0000,0.0000,0.0382,0.1200,0.0553
2860,1.9354,2.9142,0.6017,1.3920,3.3926,1.8608,2.8829,0.5483,1.3669,3.0975
2861,0.7195,0.8750,0.1699,0.7153,0.8161,0.7062,0.7755,0.0656,0.0940,0.5824
2862,9.8694,5.7581,7.5030,2.5854,15.7809,9.3456,5.2313,5.2079,2.3148,15.3678
2863,1.8821,0.0318,1.4461,1.5516,0.6043,1.8709,0.0275,1.4440,1.4934,0.3602
2864,1.0033,1.1969,0.4874,0.9980,2.4427,0.8655,1.1379,0.2511,0.6003,1.3109
2865,0.6327,0.2757,0.0549,0.2954,0.7799,0.1018,0.2508,0.0400,0.2230,0.7799
2866,9.4380,5.1034,3.5170,4.9757,9.3163,9.2367,5.1029,3.4318,4.4919,6.7271
2867,7.7655,24.7689,0.2437,0.2086,1.0916,7.7610,24.5238,0.0462,0.0180,0.1160
2868,3.0944,1.3336,2.5337,1.1728,11.4166,0.0997,0.6451,0.0022,0.0027,10.8992
2869,3.2443,3.4499,1.4884,2.5980,9.1711,2.2856,3.4487,0.2358,0.2295,4.7760
2870,0.0028,0.0071,0.0385,0.0171,0.0119,0.0000,0.0029,0.0040,0.0171,0.0008
2871,0.0427,0.0964,0.0694,0.4716,0.3553,0.0025,0.0501,0.0105,0.4558,0.2134
2872,0.0094,0.0028,0.0160,0.0380,0.2843,0.0008,0.0024,0.0160,0.0375,0.2252
2873,0.4147,1.2889,0.6166,2.0759,1.0076,0.3354,1.0453,0.2284,0.1284,0.1773
2874,1.4201,5.3457,1.2144,1.0556,1.0394,1.4144,5.3238,1.1714,0.0538,0.9511
2875,0.8755,0.5466,0.2081,1.2512,2.3024,0.7575,0.0000,0.0898,0.0080,0.4968
2876,14.2405,25.9324,5.9038,6.7625,29.7682,14.2392,25.9294,4.6827,4.9702,25.6229
2877,0.0041,0.0018,0.0145,0.0070,0.0191,0.0000,0.0001,0.0001,0.0005,0.0125
2878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2879,3.4591,7.0098,0.8391,89.6785,5.7100,0.0000,0.0002,0.1260,85.6837,0.0529
2880,3.2474,1.8376,2.0813,1.7986,9.9100,1.1793,1.5481,0.4232,0.0081,8.4253
2881,1.2614,0.1608,0.1463,0.1669,0.1666,1.1498,0.0425,0.0071,0.0000,0.0000
2882,0.0470,0.1491,0.0854,0.1012,0.6038,0.0454,0.1463,0.0495,0.0716,0.5932
2883,0.2846,1.0709,0.2449,0.2136,0.2108,0.2835,1.0665,0.2362,0.0109,0.1928
2884,0.1429,0.1283,0.1611,0.0608,0.2767,0.0990,0.0521,0.1421,0.0030,0.1562
2885,0.0028,0.0000,0.0002,0.0002,0.0096,0.0000,0.0000,0.0002,0.0002,0.0095
2886,0.0905,0.0739,0.0976,0.0502,0.2024,0.0899,0.0708,0.0863,0.0454,0.1909
