uniqid_huc10,RIP_NWALT12_11_huc10,RIP_NWALT12_12_huc10,RIP_NWALT12_21_huc10,RIP_NWALT12_22_huc10,RIP_NWALT12_23_huc10,RIP_NWALT12_24_huc10,RIP_NWALT12_25_huc10,RIP_NWALT12_26_huc10,RIP_NWALT12_27_huc10,RIP_NWALT12_31_huc10,RIP_NWALT12_32_huc10,RIP_NWALT12_33_huc10,RIP_NWALT12_41_huc10,RIP_NWALT12_43_huc10,RIP_NWALT12_44_huc10,RIP_NWALT12_45_huc10,RIP_NWALT12_46_huc10,RIP_NWALT12_50_huc10,RIP_NWALT12_60_huc10
1585,0.01,0.13,0.48,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.62,89.67,8.03
1586,0.00,0.00,0.23,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,96.91,2.73
1587,1.70,0.01,1.66,8.18,1.05,3.33,11.73,9.79,1.43,15.41,22.99,0.00,0.03,0.13,0.52,0.35,0.10,19.34,2.24
1588,1.86,0.25,0.34,0.04,0.00,0.03,0.00,0.04,0.33,0.00,0.04,0.00,0.00,61.47,5.39,5.60,14.25,10.35,0.00
1589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,18.15,81.77,0.00
1590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,28.74,70.82,0.00
1591,0.52,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.54,60.89
1592,4.55,0.07,0.08,0.05,0.06,0.37,0.00,1.23,0.79,0.23,4.49,0.00,0.02,10.61,1.75,3.79,16.40,55.50,0.00
1593,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,98.85
1594,0.47,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.64,95.88
1595,0.02,0.00,0.73,0.05,0.00,0.00,0.00,0.02,0.26,0.00,0.00,0.00,0.00,14.62,3.06,0.05,78.21,2.98,0.00
1596,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,14.20,85.74
1597,1.90,0.00,0.18,0.22,1.47,0.19,0.07,0.71,0.40,0.00,1.55,0.00,0.00,57.95,0.03,1.63,13.76,19.93,0.00
1598,1.09,0.00,0.02,0.07,0.00,0.30,0.00,0.99,2.91,0.00,1.30,0.00,0.01,0.00,0.05,0.57,4.19,88.50,0.00
1599,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,96.85,3.09
1600,0.52,0.00,0.30,0.27,0.37,0.26,0.25,0.89,0.44,0.00,0.53,0.01,0.00,45.95,0.31,12.77,31.40,5.72,0.00
1601,0.37,0.00,0.12,0.00,0.00,0.09,0.00,0.00,0.10,0.00,0.00,0.00,0.00,7.70,4.21,7.15,51.70,28.57,0.00
1602,3.31,9.94,0.26,1.51,1.93,0.57,2.87,6.39,1.34,7.24,0.17,1.30,0.00,0.00,0.00,4.39,0.00,58.76,0.00
1603,2.13,0.00,7.62,7.99,46.56,13.69,9.29,5.93,0.44,5.98,0.00,0.27,0.05,0.00,0.00,0.00,0.00,0.05,0.00
1604,0.00,0.00,0.24,0.00,0.10,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,99.03,0.00
1605,0.00,0.03,0.73,0.07,0.00,0.14,0.00,0.34,0.11,0.00,0.69,0.00,0.00,0.02,0.00,0.00,1.68,79.96,16.21
1606,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.77,0.01,0.02,0.05,84.67,14.42
1607,0.02,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.03,0.00,0.01,0.23,99.52,0.00
1608,0.32,0.00,0.34,0.17,0.00,0.03,0.13,0.82,0.25,0.09,9.58,0.00,0.01,4.02,0.01,0.00,0.85,83.17,0.22
1609,0.01,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,99.61,0.00
1610,0.25,1.53,0.18,0.03,0.00,0.00,0.00,0.11,0.23,0.00,0.15,0.00,0.03,50.10,1.19,0.40,35.93,9.88,0.00
1611,2.09,0.13,0.46,0.06,0.02,0.02,0.00,0.16,0.21,0.00,0.08,0.00,0.00,63.01,0.14,1.22,29.02,3.38,0.00
1612,2.22,0.00,1.16,0.00,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00,16.84,0.00,0.00,0.00,1.77,77.76,0.00
1613,0.00,0.00,0.28,0.46,0.18,0.07,0.00,0.61,0.47,0.00,1.28,0.00,0.00,27.76,0.00,0.00,9.74,59.15,0.00
1614,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.65,0.00,0.19,57.80,41.30,0.00
1615,0.01,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,99.73,0.00
1616,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,99.88,0.00
1617,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.93,29.99
1618,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
1619,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,20.47,0.00,0.33,35.16,43.81,0.00
1620,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,6.34,93.36
1621,0.09,0.00,0.22,0.36,0.17,0.10,0.09,0.49,0.49,0.36,0.89,0.00,0.00,9.45,0.16,0.06,26.79,60.28,0.00
1622,0.00,0.00,0.13,0.01,0.04,0.00,0.00,0.56,0.04,0.00,0.99,0.00,0.00,0.00,0.12,0.03,0.52,82.46,15.09
1623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.68,98.32
1624,0.35,0.00,0.92,0.29,0.17,0.19,0.00,0.12,0.85,0.00,0.15,0.00,0.00,2.25,2.94,1.84,31.99,57.94,0.00
1625,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,2.54,0.94,0.11,4.87,91.38,0.00
1626,0.01,0.00,0.72,0.04,0.00,0.30,0.00,0.25,0.15,0.00,0.41,0.00,0.00,0.01,1.12,2.12,23.54,67.35,3.97
1627,1.31,0.36,1.53,0.80,0.44,0.71,0.00,2.18,0.49,0.00,10.95,0.00,0.10,14.38,10.54,16.75,19.78,19.70,0.00
1628,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.18,3.79,0.00
1629,13.70,0.00,0.00,0.00,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.09,0.00
1630,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.85,74.97,19.12
1631,0.02,0.22,0.36,0.29,0.02,0.78,0.28,0.56,0.24,0.24,0.97,0.00,0.00,0.78,0.47,0.03,13.62,75.95,5.16
1632,0.57,0.01,0.17,0.02,0.00,0.00,0.00,0.10,0.24,0.00,0.02,0.00,0.03,5.30,0.39,1.23,21.26,70.65,0.00
1633,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.21,0.00,0.00,0.00,0.01,8.40,0.00,0.03,88.28,3.02,0.00
1634,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
1635,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.00,0.02,0.00,0.00,0.00,0.00,0.00,1.01,58.83,39.38
1636,0.15,0.01,0.69,0.04,0.19,0.03,0.00,0.39,0.42,0.00,0.40,0.00,0.00,0.84,0.00,0.01,0.42,96.43,0.00
1637,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.86,70.57
1638,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,39.97,0.00
1639,0.01,0.00,0.52,0.09,0.24,0.00,0.00,0.17,1.30,0.00,0.00,0.00,3.70,0.02,0.00,0.00,2.66,89.26,2.04
1640,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.82,95.16,0.00
1641,0.00,0.00,0.37,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90,95.69
1642,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.41,96.59,0.00
1643,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,3.34,0.00,0.15,23.85,72.42,0.00
1644,0.08,0.00,0.24,0.01,0.02,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,5.20,20.22,1.63,1.49,70.90,0.00
1645,0.96,0.00,0.57,0.28,0.13,0.01,0.00,0.62,0.31,0.00,3.36,0.15,0.01,6.10,0.08,0.02,4.99,81.96,0.44
1646,0.00,1.16,0.27,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,4.38,0.34,0.03,0.00,91.87,1.93
1647,5.26,0.00,0.52,0.02,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.10,0.00,0.09,50.43,43.55,0.00
1648,0.00,0.00,0.90,0.01,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.11,0.13,0.00,0.24,96.18,2.29
1649,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.02,0.01,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.20,99.18,0.00
1650,0.73,0.03,0.35,0.07,0.00,0.01,0.00,0.03,0.12,0.00,0.06,0.00,0.01,27.23,2.24,0.07,55.77,13.29,0.00
1651,0.37,0.00,1.23,2.05,0.57,0.89,3.14,4.42,1.16,2.08,10.88,0.00,0.19,19.49,16.69,2.82,10.87,23.13,0.00
1652,0.01,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.01,1.39,0.03,0.03,1.11,97.16,0.00
1653,0.00,0.10,0.01,0.00,0.00,0.04,0.00,0.00,0.09,0.00,1.21,0.00,0.00,0.45,0.35,0.01,17.27,78.81,1.67
1654,1.34,0.00,0.72,0.08,0.00,0.03,0.00,0.00,0.11,0.00,0.53,0.00,0.03,40.09,18.24,0.21,34.10,4.52,0.00
1655,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,8.97,90.79,0.00
1656,1.15,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.10,5.94,0.08,2.41,90.23,0.00
1657,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,19.54,16.79,0.07,46.75,16.61,0.00
1658,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.58,59.42
1659,0.47,0.05,0.36,0.01,0.01,0.08,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.94,1.57,0.66,0.00,81.07,14.33
1660,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.06,0.00,25.01,74.73,0.00
1661,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.94,93.99,0.00
1662,0.22,0.00,0.68,0.40,0.45,0.29,0.04,0.97,0.60,0.01,4.58,0.02,0.00,14.15,0.01,1.18,66.28,10.13,0.00
1663,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.85,88.03,0.00
1664,0.01,0.00,0.59,0.05,0.46,0.00,0.00,0.03,0.15,0.00,0.02,0.00,0.03,0.88,0.00,0.00,1.42,96.36,0.00
1665,0.18,0.02,0.22,0.00,0.00,0.00,0.00,0.02,0.19,0.00,0.08,0.00,0.01,39.72,0.02,0.03,6.09,53.42,0.00
1666,0.01,0.00,0.18,0.02,0.10,0.03,0.00,0.00,0.20,0.00,0.00,0.00,0.11,4.57,1.89,1.00,15.05,66.47,10.38
1667,0.04,0.21,0.37,0.03,0.01,0.07,0.00,0.03,0.88,0.00,0.24,0.00,0.00,3.81,3.93,0.03,0.00,90.36,0.00
1668,0.11,0.00,0.54,0.24,0.00,1.14,0.42,0.48,0.37,1.06,2.10,0.00,0.38,0.00,0.00,0.01,3.34,39.38,50.44
1669,0.67,0.02,0.00,0.00,0.00,0.04,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.16,79.37,19.72
1670,0.15,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,95.07,0.99,0.02,2.74,0.83,0.00
1671,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.01,0.11,0.00,0.00,70.40,29.09,0.00
1672,0.20,0.00,0.32,0.07,0.00,0.01,0.00,0.25,0.07,0.00,0.53,0.00,0.00,0.14,0.00,0.00,39.29,59.12,0.00
1673,1.64,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.12,34.13,0.00
1674,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,7.31,92.59,0.00
1675,0.05,0.00,0.14,0.01,0.00,0.00,0.00,0.19,0.29,0.00,0.00,0.00,0.00,17.63,20.92,1.50,3.02,56.26,0.00
1676,0.06,0.35,0.86,0.03,0.57,0.00,0.00,0.33,0.30,0.37,2.53,0.31,0.00,18.01,2.24,0.44,0.37,73.22,0.00
1677,0.00,0.00,1.55,5.01,2.03,0.59,4.97,2.44,1.47,8.24,2.93,0.00,0.40,0.67,0.11,0.03,0.94,62.83,5.77
1678,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,94.48,4.11
1679,4.89,0.02,0.47,0.05,0.01,0.44,0.00,0.10,0.58,0.00,0.42,0.00,0.01,30.29,0.49,8.07,37.87,16.29,0.00
1680,0.20,0.01,0.25,0.11,0.05,0.00,0.00,0.90,1.42,0.00,13.26,0.00,0.00,2.34,14.84,2.81,5.81,58.01,0.00
1681,0.13,0.00,0.03,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,1.75,98.04,0.00
1682,0.01,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.03,0.76,0.00,0.51,90.19,8.29,0.00
1683,0.08,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.52,96.75,0.51
1684,2.72,0.00,4.23,14.50,13.14,15.86,25.78,3.05,1.14,11.77,0.52,2.18,0.00,0.00,0.00,0.00,0.00,5.12,0.00
1685,0.35,0.00,1.02,0.19,0.09,0.00,0.00,0.27,0.07,0.00,3.56,0.00,0.40,0.09,0.55,0.26,1.33,72.03,19.79
1686,0.47,0.01,1.83,0.76,0.07,0.46,0.42,0.69,0.53,0.23,3.16,0.00,0.00,2.09,0.67,0.98,25.28,62.26,0.10
1687,0.49,0.21,0.20,0.01,0.00,0.11,0.00,0.00,0.02,0.00,0.00,0.00,0.30,0.30,0.02,0.00,1.64,79.35,17.34
1688,0.02,0.00,0.95,0.31,0.00,0.00,0.54,0.53,0.35,0.01,0.12,0.00,0.29,12.26,0.07,0.00,7.06,77.49,0.00
1689,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.96,54.48,38.54
1690,0.48,0.01,0.09,0.00,0.00,0.05,0.00,0.15,0.09,0.00,0.37,0.00,0.00,3.92,0.00,0.65,37.74,56.45,0.00
1691,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,2.25,0.00,0.09,93.71,3.74,0.00
1692,0.03,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.03,0.05,59.72,40.04,0.00
1693,0.37,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,1.25,1.28,2.28,38.31,56.13,0.00
1694,1.31,0.00,1.48,1.81,0.48,4.47,1.53,3.10,1.10,4.75,11.02,0.00,0.05,1.69,6.94,12.62,39.96,7.68,0.00
1695,0.85,0.11,0.04,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,50.75,6.41,0.57,39.03,2.12,0.00
1696,0.22,0.12,0.07,0.02,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.15,0.02,0.67,16.25,82.31,0.00
1697,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.70,0.79,0.09,17.24,78.98,0.72
1698,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,5.44,94.53,0.00
1699,0.00,0.00,0.27,0.08,0.20,0.00,0.55,1.06,0.43,0.41,11.15,0.00,0.00,1.91,0.05,0.01,0.43,79.52,3.92
1700,0.16,1.66,0.12,0.03,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.43,0.46,16.98,0.20,2.70,76.92,0.00
1701,0.01,2.42,0.31,0.00,0.00,0.00,0.00,0.23,0.05,0.00,3.31,0.00,0.00,0.60,0.20,0.01,0.00,91.63,1.24
1702,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.06,0.00,22.39,77.26,0.00
1703,0.09,0.00,1.79,0.06,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.30,1.49,0.45,0.98,46.23,48.57
1704,0.02,0.00,0.99,0.01,0.00,0.08,0.00,0.00,0.06,0.00,0.00,0.08,0.00,1.78,0.00,0.00,0.00,65.63,31.32
1705,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,50.75,14.87,0.02,28.47,5.70,0.00
1706,2.68,0.02,0.03,0.66,0.04,1.08,0.03,6.45,1.61,0.65,19.42,0.00,0.00,0.15,0.05,0.60,3.95,62.47,0.11
1707,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,2.31,0.08,0.00,95.04,2.52,0.00
1708,0.62,0.20,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.31,1.41,0.01,0.05,97.38,0.00
1709,0.40,0.05,0.62,0.02,0.08,0.08,0.00,0.02,0.56,0.00,0.07,0.00,0.00,6.72,23.65,3.65,2.22,61.87,0.00
1710,0.58,0.17,1.58,4.94,0.72,2.31,14.42,5.67,0.78,2.56,9.47,0.00,0.69,0.00,0.00,0.00,0.07,45.45,10.59
1711,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.71,88.26
1712,0.08,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,2.40,95.30,1.83
1713,0.00,0.00,0.23,0.01,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,2.52,0.00,0.05,46.26,49.68,1.05
1714,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.10,0.00,0.00,3.81,95.91,0.00
1715,0.46,0.00,0.05,0.00,0.02,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.06,0.18,0.00,0.02,0.12,94.96,4.09
1716,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,99.93,0.00
1717,0.00,0.00,0.10,0.00,0.43,0.46,0.00,0.00,0.10,0.00,0.00,0.00,0.03,0.22,0.00,0.00,0.12,98.53,0.00
1718,0.00,0.00,0.77,0.30,0.02,0.30,0.12,1.79,0.13,0.04,4.96,0.00,0.00,0.00,0.20,0.04,1.04,72.65,17.64
1719,0.01,0.00,1.10,1.12,0.05,0.04,0.04,0.87,0.45,0.06,4.59,0.00,0.12,0.20,0.04,0.01,0.05,90.89,0.35
1720,0.16,0.00,0.05,0.01,0.01,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.17,3.83,0.00,0.15,25.03,70.50,0.00
1721,0.07,0.13,0.59,0.02,0.00,0.03,0.00,0.06,0.05,0.00,0.15,0.00,0.00,0.00,0.00,0.35,13.34,85.02,0.19
1722,0.02,0.16,0.33,0.04,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.01,19.27,21.44,1.64,6.09,50.64,0.00
1723,0.03,0.01,0.01,0.01,0.20,0.00,0.00,0.00,0.16,0.00,0.22,0.00,0.01,0.00,7.98,0.30,2.63,88.45,0.00
1724,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,83.34,0.00,0.31,10.91,5.05,0.00
1725,0.02,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.85,0.00,0.01,0.00,0.00,0.00,6.64,92.05,0.00
1726,0.31,0.11,0.59,0.05,0.00,0.03,0.01,0.19,0.26,0.00,0.46,0.00,0.00,22.18,0.02,0.85,32.20,42.74,0.00
1727,0.53,0.00,0.05,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.09,99.27,0.00
1728,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,7.70,92.26,0.00
1729,0.04,0.00,0.59,0.78,0.05,0.79,4.48,2.38,1.00,1.35,5.64,0.00,0.09,8.02,2.65,0.53,0.96,70.64,0.00
1730,0.06,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.41,94.41,0.00
1731,0.00,0.00,0.22,0.35,0.03,0.03,0.28,0.10,0.13,0.14,0.53,0.00,0.00,0.24,0.00,0.00,31.91,66.03,0.00
1732,0.02,0.00,0.81,0.03,0.08,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.28,0.00,0.00,3.06,95.62,0.00
1733,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,6.73,0.01,0.00,14.09,79.02,0.00
1734,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.01,20.86
1735,0.21,0.09,0.06,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.69,0.00,0.05,73.94,24.93,0.00
1736,0.10,0.00,0.14,0.00,0.00,0.00,0.00,0.05,0.08,0.00,1.74,0.00,0.00,0.01,0.01,0.02,7.57,90.28,0.00
1737,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.72,75.13,0.00
1738,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.32,0.00,0.00,0.00,3.51,27.33,0.00,0.00,9.36,59.01,0.00
1739,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,3.77,96.16,0.00
1740,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.98,0.00
1741,0.26,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.22,22.49,0.00
1742,1.15,0.00,0.51,0.37,0.38,0.42,0.13,0.33,0.37,0.00,1.90,0.03,0.01,4.60,13.19,5.25,14.30,57.05,0.00
1743,0.00,0.00,0.30,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.63,93.04,0.00
1744,0.00,0.00,0.60,0.91,0.21,0.18,0.00,2.45,0.33,0.00,1.85,0.00,0.03,1.12,0.03,0.00,0.73,91.57,0.00
1745,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.76,2.24
1746,0.06,0.07,0.12,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.12,0.13,36.36,63.03,0.00
1747,0.04,0.00,0.70,0.07,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.22,59.95,0.00
1748,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.01,0.00,3.76,96.04,0.00
1749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00
1750,0.01,0.00,0.33,0.47,0.04,1.23,0.63,0.20,0.42,1.54,2.05,0.00,0.00,0.01,0.01,0.19,7.84,77.47,7.55
1751,0.05,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.51,88.27,0.00
1752,0.01,0.00,0.32,0.04,0.00,0.01,0.00,0.25,0.19,0.00,0.39,0.00,0.00,5.30,1.61,0.03,3.41,88.45,0.00
1753,1.77,0.00,0.53,0.06,0.14,0.03,0.00,0.30,0.93,0.00,0.24,0.00,0.13,3.15,9.33,12.39,36.35,34.66,0.00
1754,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,99.84,0.00
1755,0.00,0.20,0.27,0.02,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,2.50,0.30,0.02,0.01,90.22,6.42
1756,0.00,0.00,0.04,0.11,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.69,30.13
1757,0.07,0.00,0.86,0.75,0.06,0.49,0.13,3.91,0.31,0.06,10.14,0.00,0.89,0.00,0.66,0.05,0.00,80.36,1.25
